IDA_FASHMaterials,IDA_FASH,IDSort,Sxolia,IDA_FASHQuantity,IDA_FASHLoose,IDA_FASHRecipe,IDA_FASHDelete
1524,7002,6892,,2.0000000000000000e-03,0.0000000000000000e+00,0,0
1525,7003,6797,,4.0000000000000002e-01,0.0000000000000000e+00,0,0
1526,7003,6816,,5.0000000000000000e-01,0.0000000000000000e+00,0,0
1527,7003,7628,,2.2000000000000000e-01,0.0000000000000000e+00,0,0
1528,7003,6919,"Παχύρευστο",2.0000000000000001e-01,0.0000000000000000e+00,0,0
1529,7003,6899,,7.5000000000000000e-01,0.0000000000000000e+00,0,0
1530,7003,6829,,2.0000000000000001e-01,0.0000000000000000e+00,0,0
1531,7003,6862,,5.9999999999999998e-02,0.0000000000000000e+00,0,0
1532,7259,7259,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
1533,7260,7260,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
1534,7261,7261,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
1535,7263,7263,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
1536,7264,7264,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
1537,7265,7265,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
1538,7266,7266,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
1539,7267,7267,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
1540,7268,7268,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
1541,7269,7269,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
1542,7270,7270,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
1543,7272,7272,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
1544,7275,7275,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
1545,7276,7276,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
1546,7277,7277,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
1547,7278,7278,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
1548,7279,7279,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
1549,7285,7285,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
1550,7292,7292,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
1551,7298,7298,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
1553,7307,7307,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
1554,7317,7317,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
1555,7318,7318,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
1556,7331,7331,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
1557,7332,7332,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
1558,7334,7334,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
1559,7337,7337,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
1560,7338,7338,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
1561,7339,7339,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
1563,7309,7309,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
1564,7310,7310,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
1565,7314,7314,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
1567,7322,7322,,1.0000000000000000e+00,0.0000000000000000e+00,1,0
1568,7323,7323,,1.0000000000000000e+00,0.0000000000000000e+00,1,0
1569,7324,7324,,1.0000000000000000e+00,0.0000000000000000e+00,1,0
1570,7325,7325,,1.0000000000000000e+00,0.0000000000000000e+00,1,0
1571,7326,7326,,1.0000000000000000e+00,0.0000000000000000e+00,1,0
1572,7327,7327,,1.0000000000000000e+00,0.0000000000000000e+00,1,0
1573,7328,7328,,1.0000000000000000e+00,0.0000000000000000e+00,1,0
1574,7329,7329,,1.0000000000000000e+00,0.0000000000000000e+00,1,0
1575,7330,7330,,1.0000000000000000e+00,0.0000000000000000e+00,1,0
1717,7351,7351,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
2152,7336,7336,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
2494,7354,6798,,3.5000000000000000e+01,0.0000000000000000e+00,0,0
2495,7354,6806,"ΧΟΝΤΡΟ",4.0000000000000000e+01,0.0000000000000000e+00,0,0
2496,7354,6812,,2.5000000000000000e+01,0.0000000000000000e+00,0,0
2497,7354,6750,"καλοκαίρι 56",5.2000000000000000e+01,0.0000000000000000e+00,0,0
2498,7354,6863,,2.1000000000000001e+00,0.0000000000000000e+00,0,0
2499,7354,6871,,1.8000000000000000e+00,0.0000000000000000e+00,0,0
2500,7354,6816,,2.0000000000000000e+00,0.0000000000000000e+00,0,0
2501,7354,6921,,6.7500000000000000e+00,0.0000000000000000e+00,0,0
2502,7354,6920,,6.7500000000000000e+00,0.0000000000000000e+00,0,0
2503,7354,6877,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
2548,7358,6798,"55",3.5000000000000000e+01,0.0000000000000000e+00,0,0
2549,7358,7205,"30",5.0000000000000000e+01,0.0000000000000000e+00,0,0
2550,7358,6802,,1.5000000000000000e+01,0.0000000000000000e+00,0,0
2551,7358,6750,"ΓΙΑ ΦΡΥΓΑΝΙΑ ΚΡΙΘΑΡΙΟΥ",5.8000000000000000e+01,0.0000000000000000e+00,0,0
2552,7358,6863,,2.0000000000000000e+00,0.0000000000000000e+00,0,0
2553,7358,6871,"2,5",1.5000000000000000e+00,0.0000000000000000e+00,0,0
2554,7358,6916,,3.5000000000000000e+00,0.0000000000000000e+00,0,0
2555,7358,6877,,8.0000000000000004e-01,0.0000000000000000e+00,0,0
2556,7358,6867,,1.2000000000000000e+00,0.0000000000000000e+00,0,0
2602,7360,6798,,6.0000000000000000e+01,0.0000000000000000e+00,0,0
2603,7360,6806,,3.0000000000000000e+01,0.0000000000000000e+00,0,0
2604,7360,6813,,1.0000000000000000e+01,0.0000000000000000e+00,0,0
2605,7360,6750,,5.7000000000000000e+01,0.0000000000000000e+00,0,0
2606,7360,6863,,1.6000000000000001e+00,0.0000000000000000e+00,0,0
2607,7360,6871,,1.5000000000000000e+00,0.0000000000000000e+00,0,0
2608,7360,6916,,3.5000000000000000e+00,0.0000000000000000e+00,0,0
2609,7360,6877,,8.0000000000000004e-01,0.0000000000000000e+00,0,0
2610,7360,6882,,8.0000000000000004e-01,0.0000000000000000e+00,0,0
2611,7360,7213,"ΑΡΩΜΑ SENSOPAN",3.4000000000000002e-01,0.0000000000000000e+00,0,0
2689,7362,6798,,5.5000000000000000e+01,0.0000000000000000e+00,0,0
2690,7362,6799,"ΟΛΙΚΗΣ ΠΕΤΡΟΜΥΛΟΥ",3.0000000000000000e+01,0.0000000000000000e+00,0,0
2691,7362,6802,,1.5000000000000000e+01,0.0000000000000000e+00,0,0
2692,7362,6750,,6.0000000000000000e+01,0.0000000000000000e+00,0,0
2693,7362,6863,,1.8000000000000000e+00,0.0000000000000000e+00,0,0
2694,7362,6871,,3.0000000000000000e+00,0.0000000000000000e+00,0,0
2695,7362,6916,,3.5000000000000000e+00,0.0000000000000000e+00,0,0
2696,7362,6816,,2.0000000000000000e+00,0.0000000000000000e+00,0,0
2697,7362,6877,,8.0000000000000004e-01,0.0000000000000000e+00,0,0
2698,7362,6882,,2.0000000000000000e+00,0.0000000000000000e+00,0,0
2699,7362,6869,,4.0000000000000002e-01,0.0000000000000000e+00,0,0
2766,7365,7365,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
2789,7367,6951,"ΜΟΥΛΙΑΣΜΕΝΟ",4.4439999999999998e+01,0.0000000000000000e+00,0,0
2790,7367,6750,,2.2219999999999999e+01,0.0000000000000000e+00,0,0
2791,7367,6804,,5.5549999999999997e+01,0.0000000000000000e+00,0,0
2792,7367,6871,,2.2200000000000002e+00,0.0000000000000000e+00,0,0
2793,7367,6880,,1.1000000000000001e+00,0.0000000000000000e+00,0,0
2850,7369,6951,,2.0000000000000000e+00,0.0000000000000000e+00,0,0
2851,7369,6750,,4.0000000000000000e+00,0.0000000000000000e+00,0,0
2852,7369,6804,,5.0000000000000000e+00,0.0000000000000000e+00,0,0
2853,7369,6871,,1.0000000000000001e-01,0.0000000000000000e+00,0,0
2854,7369,6880,,1.0000000000000001e-01,0.0000000000000000e+00,0,0
2911,7370,6804,,3.0000000000000000e+00,0.0000000000000000e+00,0,0
2912,7370,6750,,1.3999999999999999e+00,0.0000000000000000e+00,0,0
2913,7370,6816,,1.0000000000000001e-01,0.0000000000000000e+00,0,0
2914,7370,6863,,5.0000000000000003e-02,0.0000000000000000e+00,0,0
2915,7370,6914,,1.3000000000000000e+00,0.0000000000000000e+00,0,0
2916,7370,6880,,5.9999999999999998e-02,0.0000000000000000e+00,0,0
2994,6984,6750,,4.3299999999999997e+01,0.0000000000000000e+00,0,0
2995,6984,6798,,8.0000000000000000e+01,0.0000000000000000e+00,0,0
2996,6984,6816,,5.2999999999999998e+00,0.0000000000000000e+00,0,0
2997,6984,6828,,2.6699999999999999e+00,0.0000000000000000e+00,0,0
2998,6984,6863,,2.0000000000000000e+00,0.0000000000000000e+00,0,0
2999,6984,6871,"5,3",6.0000000000000000e+00,0.0000000000000000e+00,0,0
3000,6984,6880,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
3001,6984,6913,,1.2000000000000000e+01,0.0000000000000000e+00,0,0
3069,7372,6750,"Κρύο",4.0000000000000002e-01,0.0000000000000000e+00,0,0
3070,7372,6803,,1.2500000000000000e+00,0.0000000000000000e+00,0,0
3071,7372,6804,,1.2500000000000000e+00,0.0000000000000000e+00,0,0
3072,7372,6816,,1.0000000000000001e-01,0.0000000000000000e+00,0,0
3073,7372,6863,,5.9999999999999998e-02,0.0000000000000000e+00,0,0
3074,7372,6871,,2.0000000000000001e-01,0.0000000000000000e+00,0,0
3075,7372,6899,,2.5000000000000000e-01,0.0000000000000000e+00,0,0
3076,7372,6913,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
3077,7372,6919,"Βανελίνη",2.9999999999999999e-01,0.0000000000000000e+00,0,0
3089,7373,6797,"50",4.0000000000000000e+01,0.0000000000000000e+00,0,0
3090,7373,7338,"T.M",2.0000000000000000e+01,0.0000000000000000e+00,0,0
3091,7373,6750,,6.7700000000000003e+01,0.0000000000000000e+00,0,0
3092,7373,6863,,1.8999999999999999e+00,0.0000000000000000e+00,0,0
3093,7373,7198,,5.3000000000000003e-01,0.0000000000000000e+00,0,0
3094,7363,6750,,5.6000000000000000e+01,0.0000000000000000e+00,0,0
3095,7363,6798,,5.0000000000000000e+01,0.0000000000000000e+00,0,0
3096,7363,6805,,5.0000000000000000e+01,0.0000000000000000e+00,0,0
3097,7363,6816,,3.0000000000000000e+00,0.0000000000000000e+00,0,0
3098,7363,6863,,1.8000000000000000e+00,0.0000000000000000e+00,0,0
3099,7363,6871,,3.2500000000000000e+00,0.0000000000000000e+00,0,0
3100,7363,6913,,5.0000000000000000e+00,0.0000000000000000e+00,0,0
3101,7363,6877,,8.0000000000000004e-01,0.0000000000000000e+00,0,0
3124,7374,6750,,6.5000000000000000e+01,0.0000000000000000e+00,0,0
3125,7374,6797,,8.1000000000000000e+01,0.0000000000000000e+00,0,0
3126,7374,6802,,1.8000000000000000e+01,0.0000000000000000e+00,0,0
3127,7374,6863,,1.6000000000000001e+00,0.0000000000000000e+00,0,0
3128,7374,6868,,8.0000000000000004e-01,0.0000000000000000e+00,0,0
3129,7374,6869,,2.0000000000000000e+00,0.0000000000000000e+00,0,0
3130,7374,6871,,2.2000000000000002e+00,0.0000000000000000e+00,0,0
3131,7374,6900,,5.0000000000000000e+00,0.0000000000000000e+00,0,0
3132,7374,6913,,5.0000000000000000e+00,0.0000000000000000e+00,0,0
3133,7374,6945,,4.0000000000000000e+00,0.0000000000000000e+00,0,0
3134,7374,6961,,4.0000000000000000e+00,0.0000000000000000e+00,0,0
3135,7374,6962,,4.0000000000000000e+00,0.0000000000000000e+00,0,0
3147,7375,7375,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
3148,7376,7376,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
3215,7378,8073,,1.0000000000000000e+01,0.0000000000000000e+00,0,0
3216,7378,6808,"ΧΟΝΔΡΟ",2.1000000000000001e+00,0.0000000000000000e+00,0,0
3217,7378,6899,,1.5000000000000000e+00,0.0000000000000000e+00,0,0
3218,7378,6834,,1.5000000000000000e+01,0.0000000000000000e+00,0,0
3219,7378,6833,,5.0000000000000000e+00,0.0000000000000000e+00,0,0
3220,7378,7379,,2.0000000000000000e+00,0.0000000000000000e+00,0,0
3232,7379,7379,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
3574,7354,7375,,2.0000000000000001e-01,0.0000000000000000e+00,0,0
3575,7358,7383,,2.5000000000000000e-01,0.0000000000000000e+00,0,0
3620,7380,7380,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
3654,7382,7382,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
3666,7383,7383,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
3667,7384,7384,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
3679,7385,7385,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
3691,7386,7386,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
4143,7390,7390,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
4155,7391,7391,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
4541,7363,7375,,4.0000000000000002e-01,0.0000000000000000e+00,0,0
5158,7394,6797,"Καλοκαίρη για δώση 18 κιλών αντι για",8.0000000000000000e+00,0.0000000000000000e+00,0,0
5159,7394,6921,"9,4 αλευρι βάζουμε 8 κιλά.",2.2570000000000001e+00,0.0000000000000000e+00,0,0
5160,7394,6817,,2.2570000000000001e+00,0.0000000000000000e+00,0,0
5161,7394,6838,"ΧΥΜΟΣ",1.8810000000000000e+00,0.0000000000000000e+00,0,0
5162,7394,6913,,1.8810000000000000e+00,0.0000000000000000e+00,0,0
5163,7394,6890,,1.8800000000000000e-01,0.0000000000000000e+00,0,0
5164,7394,6862,,1.3200000000000001e-01,0.0000000000000000e+00,0,0
5499,7397,6830,,5.0000000000000003e-02,0.0000000000000000e+00,0,0
5500,7397,7223,,2.0000000000000000e-02,0.0000000000000000e+00,0,0
5501,7397,7248,,1.0000000000000000e-02,0.0000000000000000e+00,0,0
5513,7395,6817,,1.5000000000000000e+00,0.0000000000000000e+00,0,0
5514,7395,6900,,1.5000000000000000e+00,0.0000000000000000e+00,0,0
5515,7395,7222,,3.0000000000000000e+00,0.0000000000000000e+00,0,0
5538,7367,6816,,2.2000000000000002e+00,0.0000000000000000e+00,0,0
5627,7400,7400,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
5628,7402,7402,,1.0000000000000000e+00,0.0000000000000000e+00,1,0
5677,7404,6913,,1.0000000000000000e+01,0.0000000000000000e+00,0,0
5678,7404,6871,,3.6400000000000001e+00,0.0000000000000000e+00,0,0
5679,7404,6750,,1.8180000000000000e+01,0.0000000000000000e+00,0,0
5680,7404,6797,"ΠΑΓΓΕΛΑ από επάνω",1.3640000000000001e+01,0.0000000000000000e+00,0,0
5681,7404,6797,"ΠΑΓΓΕΛΑ για προζύμι",1.8180000000000000e+01,0.0000000000000000e+00,0,0
5682,7404,6803,,6.8180000000000007e+01,0.0000000000000000e+00,0,0
5683,7404,6816,,1.1359999999999999e+01,0.0000000000000000e+00,0,0
5684,7404,6863,,2.2700000000000000e+00,0.0000000000000000e+00,0,0
5685,7404,8073,,3.1820000000000000e+01,0.0000000000000000e+00,0,0
5698,7405,7279,,5.5000000000000000e+01,0.0000000000000000e+00,0,0
5700,7405,6863,,2.0000000000000000e+00,0.0000000000000000e+00,0,0
5701,7405,8073,,2.0000000000000000e+01,0.0000000000000000e+00,0,0
5702,7405,6899,,1.5000000000000000e+01,0.0000000000000000e+00,0,0
5703,7405,6862,,2.0000000000000000e+00,0.0000000000000000e+00,0,0
5704,7405,6750,,6.0000000000000000e+00,0.0000000000000000e+00,0,0
5705,7405,6871,,5.2999999999999998e+00,0.0000000000000000e+00,0,0
5706,7405,6832,,4.0000000000000000e+00,0.0000000000000000e+00,0,0
5707,7405,6798,,1.0000000000000000e+02,0.0000000000000000e+00,0,0
5720,7406,7279,,1.5000000000000000e+01,0.0000000000000000e+00,0,0
5721,7406,6750,"ανάλογα εποχή Σταυρος 45",5.0000000000000000e+01,0.0000000000000000e+00,0,0
5722,7406,6863,,3.0000000000000000e+00,0.0000000000000000e+00,0,0
5723,7406,6804,,5.0000000000000000e+01,0.0000000000000000e+00,0,0
5785,7407,7407,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
5786,7408,7408,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
5835,7409,7409,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
5848,7410,7410,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
6005,7411,7411,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
7158,7458,7458,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
7159,7460,7460,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
7160,7469,7469,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
7161,7470,6954,,4.0000000000000000e+00,0.0000000000000000e+00,0,0
7162,7470,6803,,4.0000000000000000e+00,0.0000000000000000e+00,0,0
7163,7470,6899,,4.0000000000000002e-01,0.0000000000000000e+00,0,0
7164,7470,6880,,1.6000000000000000e-01,0.0000000000000000e+00,0,0
7165,7470,6871,,2.9999999999999999e-01,0.0000000000000000e+00,0,0
7166,7470,6914,,3.0000000000000000e+00,0.0000000000000000e+00,0,0
7167,7470,6750,,3.1000000000000001e+00,0.0000000000000000e+00,0,0
7168,7471,7471,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
7182,7479,6951,,4.4500000000000000e+01,0.0000000000000000e+00,0,0
7183,7479,6949,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
7184,7479,6798,,5.5500000000000000e+01,0.0000000000000000e+00,0,0
7185,7479,6880,,2.0000000000000000e+00,0.0000000000000000e+00,0,0
7186,7479,6882,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
7187,7479,6870,,1.0000000000000000e-03,0.0000000000000000e+00,0,0
7189,7479,6871,"καλοκαίρι 0,070",3.0000000000000000e+00,0.0000000000000000e+00,0,0
7190,7479,6913,,3.7000000000000002e+00,0.0000000000000000e+00,0,0
7191,7479,6750,"38 μουλιασμα+21",5.9000000000000000e+01,0.0000000000000000e+00,0,0
7192,7496,7496,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
7193,7480,6952,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
7194,7480,6959,,2.6000000000000001e-01,0.0000000000000000e+00,0,0
7195,7480,6879,,9.3999999999999995e-01,0.0000000000000000e+00,0,0
7196,7480,6863,,2.0000000000000000e+00,0.0000000000000000e+00,0,0
7197,7480,6802,,3.0000000000000000e+01,0.0000000000000000e+00,0,0
7198,7480,6813,,2.0000000000000000e+01,0.0000000000000000e+00,0,0
7199,7480,6799,,1.0000000000000000e+01,0.0000000000000000e+00,0,0
7200,7480,6805,,4.0000000000000000e+01,0.0000000000000000e+00,0,0
7201,7480,7265,,5.5000000000000004e-01,0.0000000000000000e+00,0,0
7202,7480,6882,,1.1299999999999999e+00,0.0000000000000000e+00,0,0
7203,7480,6869,,4.0000000000000002e-01,0.0000000000000000e+00,0,0
7204,7480,6870,,1.1299999999999999e+00,0.0000000000000000e+00,0,0
7206,7480,6871,,2.0000000000000000e+00,0.0000000000000000e+00,0,0
7207,7480,6913,,4.6799999999999997e+00,0.0000000000000000e+00,0,0
7208,7480,6750,,6.3500000000000000e+01,0.0000000000000000e+00,0,0
7209,7481,6951,,4.4500000000000000e+01,0.0000000000000000e+00,0,0
7210,7481,6949,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
7211,7481,6798,,5.5500000000000000e+01,0.0000000000000000e+00,0,0
7212,7481,6880,,2.0000000000000000e+00,0.0000000000000000e+00,0,0
7213,7481,6882,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
7214,7481,6870,,1.0000000000000000e-03,0.0000000000000000e+00,0,0
7216,7481,6871,"καλοκαίρι 0,070",3.0000000000000000e+00,0.0000000000000000e+00,0,0
7217,7481,6913,,3.7000000000000002e+00,0.0000000000000000e+00,0,0
7218,7481,6750,"38 μουλιασμα+21",5.9000000000000000e+01,0.0000000000000000e+00,0,0
7219,7482,6878,,2.8999999999999999e+00,0.0000000000000000e+00,0,0
7220,7482,6948,,2.1000000000000000e+01,0.0000000000000000e+00,0,0
7221,7482,6949,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
7222,7482,6798,,7.8000000000000000e+01,0.0000000000000000e+00,0,0
7223,7482,6877,,1.5000000000000000e+00,0.0000000000000000e+00,0,0
7224,7482,6866,,1.0000000000000000e-03,0.0000000000000000e+00,0,0
7226,7482,6871,"καολικαιρι 165γρμ.",4.7999999999999998e+00,0.0000000000000000e+00,0,0
7227,7482,6750,"1,8+0,3 παγ.",5.4000000000000000e+01,0.0000000000000000e+00,0,0
7238,7255,6834,,2.9999999999999999e-01,0.0000000000000000e+00,0,0
7239,7258,6798,"ΚΟΥΛΑΣ",1.0000000000000000e+02,0.0000000000000000e+00,0,0
7240,7258,6863,,2.3999999999999999e+00,0.0000000000000000e+00,0,0
7242,7258,7279,,4.0000000000000000e+00,0.0000000000000000e+00,0,0
7243,7258,6920,,6.0000000000000000e+00,0.0000000000000000e+00,0,0
7244,7258,6750,,4.9000000000000000e+01,0.0000000000000000e+00,0,0
7245,7497,7497,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
7246,7498,7498,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
7247,7464,7279,,5.0000000000000000e+00,0.0000000000000000e+00,0,0
7248,7464,6871,"ανάλογα",6.0000000000000000e+00,0.0000000000000000e+00,0,0
7249,7464,6750,,5.0000000000000000e+01,0.0000000000000000e+00,0,0
7251,7464,6803,,6.6665999999999997e+01,0.0000000000000000e+00,0,0
7253,7464,6816,,8.0000000000000000e+00,0.0000000000000000e+00,0,0
7254,7464,6863,,2.0000000000000000e+00,0.0000000000000000e+00,0,0
7255,7464,6828,,4.0000000000000000e+00,0.0000000000000000e+00,0,0
7256,7504,6803,,1.0000000000000000e+02,0.0000000000000000e+00,0,0
7257,7504,6750,,5.0000000000000000e+01,0.0000000000000000e+00,0,0
7258,7504,6863,,2.0000000000000000e+00,0.0000000000000000e+00,0,0
7259,7504,6871,"ΧΡΥΣΟ ΧΕΛΙΔΩΝΗ",6.0000000000000000e+00,0.0000000000000000e+00,0,0
7260,7504,6877,,1.5000000000000000e+00,0.0000000000000000e+00,0,0
7261,7504,6870,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
7262,7504,6816,,1.0000000000000000e+01,0.0000000000000000e+00,0,0
7263,7504,7279,,1.0000000000000000e+01,0.0000000000000000e+00,0,0
7264,7504,6828,,1.0000000000000000e+01,0.0000000000000000e+00,0,0
7265,7468,7574,,5.3000000000000000e+01,0.0000000000000000e+00,0,0
7266,7468,6833,,2.6672000000000001e+01,0.0000000000000000e+00,0,0
7267,7468,6899,,5.3190000000000000e+00,0.0000000000000000e+00,0,0
7268,7468,8073,,3.1899999999999999e+00,0.0000000000000000e+00,0,0
7269,7468,7631,,3.0000000000000000e+00,0.0000000000000000e+00,0,0
7270,7468,6832,,6.5000000000000000e+00,0.0000000000000000e+00,0,0
7271,7506,7506,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
7272,7507,7507,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
7273,7507,7507,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
7274,7507,7507,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
7275,7507,7507,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
7276,7507,7507,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
7277,7507,7507,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
7278,7507,7507,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
7279,7507,7507,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
7280,7507,7507,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
7281,7507,7507,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
7282,7507,7507,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
7283,7507,7507,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
7284,7507,7507,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
